,Amount Requested,Loan Title,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
16957813,10000.0,Car financing,100%,210xx,CO,< 1 year,0.0
6801944,10000.0,Home buying,15.02%,339xx,FL,< 1 year,0.0
10604846,8500.0,Car financing,279.62%,981xx,WA,< 1 year,0.0
14334433,3000.0,debt_consolidation,17.47%,935xx,CA,< 1 year,0.0
18146500,10000.0,Debt consolidation,48.64%,338xx,FL,< 1 year,0.0
6117323,35000.0,Debt consolidation,15.05%,327xx,FL,< 1 year,0.0
10505623,30000.0,Credit card refinancing,15.45%,750xx,TX,< 1 year,0.0
4905871,35000.0,Debt consolidation,41.4%,281xx,NC,< 1 year,0.0
20593927,50000.0,Business Loan,-1%,331xx,FL,< 1 year,0.0
20114011,1000.0,Other,0.02%,385xx,TN,< 1 year,0.0
530847,35000.0,small_business,2.63%,633xx,MO,< 1 year,0.0
5939380,35000.0,Other,27.56%,334xx,FL,< 1 year,0.0
13893362,20000.0,house,10.95%,151xx,PA,5 years,0.0
18615519,15000.0,Debt consolidation,5.76%,761xx,TX,< 1 year,0.0
26356190,1000.0,home_improvement,0%,703xx,LA,< 1 year,0.0
17972345,10000.0,Debt consolidation,21.34%,631xx,MO,< 1 year,0.0
11081331,3000.0,Other,50%,365xx,AL,< 1 year,0.0
14154081,2000.0,debt_consolidation,22.18%,487xx,MI,< 1 year,0.0
6947908,16000.0,Debt consolidation,28.45%,781xx,TX,< 1 year,0.0
16297326,25775.0,Credit card refinancing,31.75%,087xx,NJ,,0.0
10765380,12000.0,Debt consolidation,37.05%,984xx,WA,< 1 year,0.0
15243991,16000.0,Credit card refinancing,32.56%,913xx,CA,< 1 year,0.0
26512195,30000.0,debt_consolidation,-1%,958xx,CA,5 years,0.0
14865658,6000.0,Debt consolidation,5.12%,021xx,MA,< 1 year,0.0
15358120,30000.0,Debt consolidation,36.81%,010xx,MA,< 1 year,0.0
24502628,6500.0,house,12.88%,432xx,OH,5 years,0.0
23875526,35000.0,debt_consolidation,40.61%,606xx,IL,< 1 year,0.0
16986659,1000.0,Other,19.69%,761xx,TX,4 years,0.0
8935620,2000.0,debt_consolidation,4.87%,184xx,PA,< 1 year,0.0
16912916,40000.0,Credit card refinancing,39.89%,625xx,IL,< 1 year,0.0
10468350,8000.0,Other,727.08%,327xx,FL,< 1 year,0.0
20630051,1000.0,Moving and relocation,26.03%,802xx,CO,< 1 year,0.0
5343735,2500.0,Debt consolidation,217%,933xx,CA,< 1 year,0.0
3373822,8000.0,debt_consolidation,18%,633xx,MO,< 1 year,0.0
24024027,5000.0,other,15.2%,121xx,NY,< 1 year,0.0
22108872,6000.0,debt_consolidation,37%,066xx,CT,< 1 year,0.0
25232043,2500.0,debt_consolidation,27.28%,146xx,NY,,0.0
14383347,4000.0,debt_consolidation,2.8%,760xx,TX,< 1 year,0.0
15077275,2600.0,Debt consolidation,205.76%,015xx,MA,< 1 year,0.0
24116463,1000.0,other,632.8%,620xx,IL,< 1 year,0.0
14764311,5500.0,Debt consolidation,18.51%,061xx,CT,< 1 year,0.0
13302966,7500.0,Credit card refinancing,160.38%,558xx,MN,< 1 year,0.0
3544581,20000.0,Debt consolidation,24.07%,956xx,CA,< 1 year,0.0
10533378,21000.0,Home buying,37.44%,630xx,MO,< 1 year,0.0
9401794,5000.0,credit_card,27.02%,462xx,IN,< 1 year,0.0
6936090,20000.0,Other,21.15%,065xx,CT,< 1 year,0.0
13406759,5000.0,Other,0.68%,441xx,OH,< 1 year,0.0
6049077,6500.0,Moving and relocation,44.42%,362xx,AL,9 years,0.0
12150449,5000.0,debt_consolidation,17.91%,303xx,GA,5 years,0.0
16996296,2000.0,Home buying,6.43%,155xx,PA,< 1 year,0.0
12494232,7000.0,Debt consolidation,19.95%,188xx,PA,< 1 year,0.0
8473219,25000.0,credit_card,23.8%,741xx,OK,5 years,0.0
5839169,5000.0,Debt consolidation,47.53%,895xx,NV,< 1 year,0.0
25459870,5200.0,debt_consolidation,15.57%,064xx,CT,5 years,0.0
14498385,5000.0,other,13.4%,341xx,FL,< 1 year,0.0
9789328,20000.0,Debt consolidation,36.27%,462xx,IN,< 1 year,0.0
17196308,7000.0,Car financing,25.13%,973xx,OR,< 1 year,0.0
6936268,24275.0,Car financing,100%,770xx,TX,< 1 year,0.0
26584013,1000.0,other,8.59%,754xx,TX,< 1 year,0.0
18483377,13000.0,Debt consolidation,8.9%,114xx,NY,< 1 year,0.0
23870295,60000.0,Business Loan,-1%,212xx,MD,< 1 year,0.0
24928203,15000.0,Debt consolidation,7.57%,070xx,NJ,< 1 year,0.0
25510819,40000.0,other,66.94%,222xx,VA,< 1 year,0.0
12216976,5000.0,credit_card,3.96%,112xx,NY,5 years,0.0
11816289,20000.0,home_improvement,0.08%,402xx,KY,< 1 year,0.0
9656287,15000.0,credit_card,29.16%,757xx,TX,< 1 year,0.0
17414271,15000.0,Debt consolidation,16.18%,532xx,WI,< 1 year,0.0
8421391,25000.0,Credit card refinancing,7.48%,941xx,CA,2 years,0.0
3429085,25000.0,debt_consolidation,15.61%,731xx,OK,< 1 year,0.0
1908173,9000.0,credit_card,43.96%,917xx,CA,< 1 year,0.0
27207438,2500.0,other,55.2%,993xx,WA,< 1 year,0.0
22202060,20000.0,debt_consolidation,44.66%,863xx,AZ,< 1 year,0.0
11075493,10000.0,Credit card refinancing,24.16%,441xx,OH,< 1 year,0.0
3102008,20000.0,Other,11.91%,281xx,NC,< 1 year,0.0
20298865,6000.0,Debt consolidation,1.86%,444xx,OH,< 1 year,0.0
8922869,8000.0,debt_consolidation,-1%,221xx,VA,< 1 year,0.0
6704475,5000.0,Debt consolidation,8.49%,432xx,OH,< 1 year,0.0
5093684,9000.0,Credit card refinancing,100%,917xx,CA,< 1 year,0.0
20752756,35000.0,Credit card refinancing,23.53%,945xx,CA,< 1 year,0.0
21391716,5000.0,Debt consolidation,68.46%,292xx,SC,< 1 year,0.0
16984801,30000.0,Debt consolidation,48.87%,724xx,AR,< 1 year,0.0
18889222,10000.0,Credit card refinancing,22.78%,100xx,NY,< 1 year,0.0
18458899,1000.0,Moving and relocation,15.37%,458xx,OH,< 1 year,0.0
15792369,5000.0,Debt consolidation,2.11%,294xx,SC,< 1 year,0.0
25928083,25000.0,home_improvement,29.94%,436xx,OH,,0.0
11646778,2000.0,debt_consolidation,25.84%,495xx,MI,5 years,0.0
2541921,20000.0,other,1.56%,114xx,NY,< 1 year,0.0
7327907,10000.0,other,23.63%,930xx,CA,< 1 year,0.0
1549883,16000.0,debt_consolidation,36.79%,917xx,CA,< 1 year,0.0
20436091,2000.0,Debt consolidation,8.05%,010xx,MA,< 1 year,0.0
17126690,11000.0,Credit card refinancing,22.52%,235xx,VA,< 1 year,0.0
6489581,20000.0,Debt consolidation,31.84%,785xx,TX,< 1 year,0.0
11829474,10000.0,major_purchase,3.73%,282xx,NC,< 1 year,0.0
15377847,26000.0,Other,26.48%,080xx,NJ,< 1 year,0.0
19446275,2500.0,Other,1.2%,716xx,AR,5 years,0.0
1147442,35000.0,credit_card,26.48%,469xx,IN,5 years,0.0
19189408,20000.0,Debt consolidation,70.55%,391xx,MS,< 1 year,0.0
18010471,4000.0,Debt consolidation,16.77%,700xx,LA,< 1 year,0.0
15994638,5500.0,Debt consolidation,20.08%,337xx,FL,< 1 year,0.0
23710516,35000.0,debt_consolidation,42.47%,082xx,NJ,5 years,0.0
6587945,5000.0,Debt consolidation,10.12%,940xx,CA,< 1 year,0.0
3374944,9000.0,Credit card refinancing,56.12%,770xx,TX,< 1 year,0.0
2280363,10000.0,debt_consolidation,20.67%,701xx,LA,5 years,0.0
9949939,12000.0,Debt consolidation,56.86%,355xx,AL,< 1 year,0.0
9472644,2000.0,debt_consolidation,19.75%,799xx,TX,< 1 year,0.0
11428813,5000.0,Debt consolidation,33.06%,480xx,MI,< 1 year,0.0
15450163,8500.0,Credit card refinancing,7.77%,296xx,SC,< 1 year,0.0
9898803,6000.0,Credit card refinancing,17.7%,084xx,NJ,< 1 year,0.0
5198784,5000.0,Debt consolidation,9.46%,212xx,MD,< 1 year,0.0
17251315,30000.0,Home buying,10.11%,388xx,MS,< 1 year,0.0
19922236,1000.0,Debt consolidation,43.77%,882xx,NM,< 1 year,0.0
17993085,40000.0,Other,52.67%,346xx,FL,< 1 year,0.0
13359454,30000.0,Major purchase,14.96%,490xx,MI,< 1 year,0.0
10384116,24000.0,Debt consolidation,28.05%,782xx,TX,< 1 year,0.0
3335268,10000.0,Credit card refinancing,14.26%,900xx,CA,< 1 year,0.0
19722695,15000.0,Debt consolidation,17.74%,760xx,TX,< 1 year,0.0
14321457,6500.0,credit_card,101.75%,385xx,TN,< 1 year,0.0
14396051,20000.0,other,17.02%,481xx,MI,< 1 year,0.0
259835,7000.0,debt_consolidation,26.32%,631xx,MO,< 1 year,0.0
17829908,2500.0,Debt consolidation,34.62%,153xx,PA,,0.0
11905116,10000.0,debt_consolidation,4.84%,815xx,CO,< 1 year,0.0
24365571,15000.0,debt_consolidation,26.31%,922xx,CA,< 1 year,0.0
10005791,2000.0,Credit card refinancing,31.24%,681xx,NE,< 1 year,0.0
12825312,15000.0,Credit card refinancing,18.95%,754xx,TX,< 1 year,0.0
9225637,20000.0,credit_card,12.09%,113xx,NY,< 1 year,0.0
24619876,20000.0,Medical expenses,16.37%,334xx,FL,1 year,0.0
50169,25000.0,loan to live while in school,3.8%,992xx,WA,< 1 year,0.0
15976020,2500.0,Car financing,100%,751xx,TX,,0.0
26355766,2000.0,home_improvement,12.99%,782xx,TX,< 1 year,0.0
25081860,25000.0,home_improvement,37.71%,386xx,MS,< 1 year,0.0
6516312,18700.0,Car financing,30.63%,648xx,MO,< 1 year,0.0
7588817,15000.0,debt_consolidation,42.55%,953xx,CA,< 1 year,0.0
24166668,5000.0,debt_consolidation,26.69%,907xx,CA,< 1 year,0.0
12907571,7500.0,debt_consolidation,6.54%,945xx,CA,< 1 year,0.0
12772527,35000.0,Credit card refinancing,16.9%,752xx,TX,< 1 year,0.0
7245981,30000.0,debt_consolidation,44.1%,986xx,WA,6 years,0.0
13129984,3000.0,Debt consolidation,9300%,791xx,TX,< 1 year,0.0
4596767,15000.0,Debt consolidation,12.48%,087xx,NJ,< 1 year,0.0
1478485,20000.0,other,6.01%,606xx,IL,5 years,0.0
23597405,5000.0,debt_consolidation,14.92%,064xx,CT,< 1 year,0.0
8105827,15000.0,debt_consolidation,45.8%,061xx,CT,< 1 year,0.0
25282626,12500.0,Debt consolidation,20.75%,787xx,TX,< 1 year,0.0
24336877,2000.0,debt_consolidation,6.22%,104xx,NY,< 1 year,0.0
23506695,10000.0,Moving and relocation,25.9%,981xx,WA,3 years,0.0
7108215,7000.0,major_purchase,54.36%,853xx,AZ,10+ years,0.0
7199234,1000.0,other,23.53%,258xx,WV,< 1 year,0.0
23669065,25000.0,debt_consolidation,14.91%,565xx,MN,< 1 year,0.0
1733349,6000.0,credit_card,23.96%,451xx,OH,5 years,0.0
14801465,3000.0,Other,4.25%,104xx,NY,< 1 year,0.0
833943,20000.0,credit_card,50.89%,323xx,FL,< 1 year,0.0
4417963,28000.0,Debt consolidation,43.67%,775xx,TX,< 1 year,0.0
834989,10100.0,other,-1%,100xx,NY,< 1 year,0.0
27146927,25000.0,debt_consolidation,37.32%,911xx,CA,< 1 year,0.0
13057188,4500.0,debt_consolidation,46.11%,303xx,GA,< 1 year,0.0
16572303,1500.0,Car financing,3.2%,475xx,IN,,0.0
17309325,30000.0,Credit card refinancing,44.01%,301xx,GA,< 1 year,0.0
22897131,25000.0,credit_card,46.58%,264xx,WV,5 years,0.0
19718283,20000.0,Debt consolidation,34.63%,080xx,NJ,< 1 year,0.0
4873610,4000.0,Other,7.09%,606xx,IL,< 1 year,0.0
19371449,10000.0,Home buying,49.49%,773xx,TX,< 1 year,0.0
7174057,3000.0,house,0%,271xx,NC,< 1 year,0.0
9712614,20000.0,Credit card refinancing,17.03%,722xx,AR,< 1 year,0.0
18869286,5000.0,Debt consolidation,24.65%,782xx,TX,< 1 year,0.0
11025964,10000.0,Debt consolidation,35.4%,967xx,HI,< 1 year,0.0
10219326,40000.0,Credit card refinancing,32.96%,054xx,VT,< 1 year,0.0
582626,5000.0,other,24.75%,336xx,FL,< 1 year,0.0
21653285,2000.0,Debt consolidation,14.6%,217xx,MD,< 1 year,0.0
12934467,15000.0,other,51.63%,170xx,PA,< 1 year,0.0
26986704,35000.0,debt_consolidation,-1%,277xx,NC,< 1 year,0.0
17781102,3000.0,Credit card refinancing,17.88%,604xx,IL,< 1 year,0.0
27431379,5000.0,Debt consolidation,114.02%,392xx,MS,< 1 year,0.0
18064088,10000.0,Credit card refinancing,33.72%,331xx,FL,< 1 year,0.0
17409623,5000.0,Debt consolidation,24.68%,308xx,GA,< 1 year,0.0
1091283,4000.0,debt_consolidation,14.56%,928xx,CA,5 years,0.0
14103956,12000.0,other,19.03%,550xx,MN,5 years,0.0
21808781,17000.0,debt_consolidation,24.83%,851xx,AZ,< 1 year,0.0
7941706,10000.0,debt_consolidation,24.6%,850xx,AZ,< 1 year,0.0
18073813,10000.0,Credit card refinancing,10.93%,334xx,FL,< 1 year,0.0
21168414,250000.0,Business Loan,-1%,713xx,LA,< 1 year,0.0
6552326,10000.0,Other,122.03%,301xx,GA,< 1 year,0.0
14165586,3000.0,debt_consolidation,33%,935xx,CA,< 1 year,0.0
11756709,10000.0,credit_card,22.23%,750xx,TX,< 1 year,0.0
21665552,5000.0,Other,11.65%,940xx,CA,< 1 year,0.0
26408454,40000.0,Credit card refinancing,100.12%,773xx,TX,< 1 year,0.0
17048734,18000.0,Credit card refinancing,7.89%,232xx,VA,< 1 year,0.0
19282596,6000.0,Credit card refinancing,18.77%,335xx,FL,< 1 year,0.0
5597221,20000.0,Debt consolidation,38.78%,750xx,TX,< 1 year,0.0
18913553,3000.0,Business,5.41%,752xx,TX,5 years,0.0
3147104,3000.0,medical,23.35%,553xx,MN,5 years,0.0
1400459,5000.0,debt_consolidation,106.24%,494xx,MI,< 1 year,0.0
1216180,1000.0,car,0%,604xx,IL,5 years,0.0
24165804,5000.0,home_improvement,35.97%,774xx,TX,5 years,0.0
8379744,2000.0,other,-1%,850xx,AZ,< 1 year,0.0
12317823,12000.0,car,24.48%,018xx,MA,5 years,0.0
12068670,2500.0,debt_consolidation,2.91%,922xx,CA,< 1 year,0.0
856288,5000.0,debt_consolidation,10.2%,468xx,IN,5 years,0.0
16635284,25000.0,Credit card refinancing,13.88%,112xx,NY,< 1 year,0.0
16877529,3500.0,Debt consolidation,6.11%,276xx,NC,< 1 year,0.0
13623686,2000.0,debt_consolidation,18.64%,497xx,MI,< 1 year,0.0
18870173,7000.0,Car financing,0%,378xx,TN,< 1 year,0.0
1018634,4000.0,debt_consolidation,2.43%,021xx,MA,< 1 year,0.0
1047371,30000.0,other,17.92%,421xx,KY,< 1 year,0.0
41210,5000.0, ,0.86%,427xx,KY,< 1 year,0.0
22308267,10000.0,moving,0%,104xx,NY,< 1 year,0.0
13256686,3000.0,other,11.52%,147xx,NY,5 years,0.0
11454484,30000.0,Debt consolidation,46.66%,917xx,CA,< 1 year,0.0
2463542,2000.0,other,1.2%,371xx,TN,< 1 year,0.0
11237733,5000.0,Moving and relocation,24.03%,906xx,CA,< 1 year,0.0
22720589,30000.0,debt_consolidation,0.23%,435xx,OH,< 1 year,0.0
15234350,28225.0,Credit card refinancing,43.11%,150xx,PA,< 1 year,0.0
4033321,15000.0,Debt consolidation,24.71%,104xx,NY,3 years,0.0
15272043,18000.0,Debt consolidation,11.03%,890xx,NV,< 1 year,0.0
13264056,40000.0,Debt consolidation,37.3%,900xx,CA,< 1 year,0.0
1131735,7500.0,debt_consolidation,8.16%,972xx,OR,< 1 year,0.0
16725107,10000.0,Debt consolidation,30.58%,112xx,NY,< 1 year,0.0
9466519,5000.0,credit_card,13.8%,328xx,FL,< 1 year,0.0
20892830,4400.0,Other,1.3%,334xx,FL,< 1 year,0.0
9878423,40000.0,Debt consolidation,27.57%,229xx,VA,< 1 year,0.0
7579619,2500.0,debt_consolidation,16.59%,201xx,VA,< 1 year,0.0
8190829,20000.0,credit_card,49.59%,079xx,NJ,< 1 year,0.0
16274221,1000.0,Other,37%,454xx,OH,< 1 year,0.0
13295869,10000.0,debt_consolidation,10.72%,836xx,ID,< 1 year,0.0
16002442,5000.0,Debt consolidation,30.7%,253xx,WV,< 1 year,0.0
27129281,5000.0,debt_consolidation,35.08%,441xx,OH,5 years,0.0
8464891,18000.0,small_business,0.5%,913xx,CA,< 1 year,0.0
7344262,10000.0,debt_consolidation,16.21%,775xx,TX,< 1 year,0.0
22353905,7000.0,debt_consolidation,22.02%,071xx,NJ,< 1 year,0.0
20483300,12000.0,Other,100%,786xx,TX,< 1 year,0.0
13051720,5000.0,Credit card refinancing,10.85%,890xx,NV,< 1 year,0.0
7205809,5000.0,major_purchase,14.03%,270xx,NC,< 1 year,0.0
8231885,35000.0,debt_consolidation,12.13%,104xx,NY,< 1 year,0.0
19111260,20000.0,Home improvement,24.16%,950xx,CA,< 1 year,0.0
2224477,5000.0,debt_consolidation,9%,117xx,NY,5 years,0.0
12481312,3000.0,house,14.94%,191xx,PA,5 years,0.0
15770711,1500.0,Other,8.88%,809xx,CO,,0.0
25131641,10000.0,Debt consolidation,56.17%,924xx,CA,< 1 year,0.0
25091269,20000.0,car,27.37%,334xx,FL,< 1 year,0.0
21067209,9000.0,Other,7.99%,186xx,PA,< 1 year,0.0
15297334,1000.0,Moving and relocation,0.63%,871xx,NM,< 1 year,0.0
9285218,5000.0,home_improvement,1.04%,932xx,CA,5 years,0.0
21153683,25000.0,Debt consolidation,21.34%,330xx,FL,2 years,0.0
1171467,3250.0,debt_consolidation,22.8%,853xx,AZ,5 years,0.0
21675834,22000.0,Debt consolidation,22.23%,752xx,TX,< 1 year,0.0
14938364,4000.0,Major purchase,0.59%,314xx,GA,< 1 year,0.0
25055489,5000.0,car,10.96%,484xx,MI,< 1 year,0.0
26168616,6000.0,other,8.75%,153xx,PA,5 years,0.0
13539610,28000.0,debt_consolidation,18.94%,891xx,NV,< 1 year,0.0
5438104,2500.0,Credit card refinancing,48.82%,880xx,NM,< 1 year,0.0
25804579,24000.0,Debt consolidation,7.57%,775xx,TX,< 1 year,0.0
25125317,10000.0,credit_card,3.15%,029xx,RI,5 years,0.0
17579286,20000.0,Debt consolidation,29.6%,284xx,NC,< 1 year,0.0
21905848,10000.0,credit_card,73.23%,281xx,NC,< 1 year,0.0
4133483,10000.0,medical,18.63%,785xx,TX,5 years,0.0
8014368,30000.0,house,8.36%,112xx,NY,< 1 year,0.0
18126083,10000.0,Credit card refinancing,24.26%,900xx,CA,< 1 year,0.0
14038346,5000.0,credit_card,15.2%,922xx,CA,< 1 year,0.0
11260357,6000.0,Credit card refinancing,34.09%,021xx,MA,< 1 year,0.0
18866662,15000.0,Other,34.85%,786xx,TX,< 1 year,0.0
7726573,1500.0,debt_consolidation,4.98%,532xx,WI,< 1 year,0.0
13680443,2500.0,debt_consolidation,14.96%,354xx,AL,< 1 year,0.0
20485742,5000.0,Other,22.4%,402xx,KY,< 1 year,0.0
21527105,20000.0,Credit card refinancing,100%,606xx,IL,< 1 year,0.0
26296397,2500.0,credit_card,27.28%,454xx,OH,< 1 year,0.0
9815418,5000.0,Other,48.91%,276xx,NC,< 1 year,0.0
24923446,32000.0,Debt consolidation,26.04%,782xx,TX,< 1 year,0.0
15742081,20000.0,Debt consolidation,27.93%,928xx,CA,< 1 year,0.0
4459112,8000.0,Debt consolidation,51.02%,113xx,NY,,0.0
16547702,15000.0,Debt consolidation,24.26%,017xx,MA,< 1 year,0.0
18917281,5000.0,Other,19.83%,083xx,NJ,< 1 year,0.0
22977456,3000.0,debt_consolidation,15.8%,190xx,PA,< 1 year,0.0
26298209,5000.0,debt_consolidation,22.23%,302xx,GA,< 1 year,0.0
24830727,10000.0,debt_consolidation,70.72%,784xx,TX,< 1 year,0.0
16628706,3000.0,Debt consolidation,29.59%,633xx,MO,< 1 year,0.0
27392699,5000.0,credit_card,2.08%,286xx,NC,5 years,0.0
13203763,10000.0,Debt consolidation,100%,853xx,AZ,< 1 year,0.0
9632574,5000.0,debt_consolidation,60.54%,961xx,CA,< 1 year,0.0
20848778,40000.0,Debt consolidation,7.3%,787xx,TX,< 1 year,0.0
11465899,25000.0,Credit card refinancing,18.92%,017xx,MA,< 1 year,0.0
20521413,25000.0,Other,100%,331xx,FL,< 1 year,0.0
3329362,9000.0,Debt consolidation,21.27%,077xx,NJ,< 1 year,0.0
4971337,8500.0,Debt consolidation,24.8%,705xx,LA,< 1 year,0.0
6640918,40000.0,Home buying,1.57%,619xx,IL,< 1 year,0.0
24287656,15000.0,house,11.97%,161xx,PA,< 1 year,0.0
16156225,10000.0,Major purchase,0%,335xx,FL,< 1 year,0.0
149244,8000.0,debt_consolidation,5.26%,781xx,TX,< 1 year,0.0
25533611,25000.0,debt_consolidation,12.12%,770xx,TX,< 1 year,0.0
18008520,10000.0,Debt consolidation,10.84%,068xx,CT,< 1 year,0.0
11680196,40000.0,debt_consolidation,-1%,333xx,FL,< 1 year,0.0
23933171,25000.0,credit_card,43.59%,755xx,TX,< 1 year,0.0
21691382,2500.0,Debt consolidation,1.5%,597xx,MT,< 1 year,0.0
745154,3000.0,other,1.34%,992xx,WA,< 1 year,0.0
15665816,10000.0,Home improvement,8.7%,190xx,PA,< 1 year,0.0
1253603,20000.0,other,37.35%,067xx,CT,,0.0
26036315,1000.0,other,59.43%,272xx,NC,5 years,0.0
24418219,1000.0,credit_card,15.91%,785xx,TX,< 1 year,0.0
8943491,5000.0,other,-1%,352xx,AL,< 1 year,0.0
10029348,6000.0,Debt consolidation,24.15%,762xx,TX,< 1 year,0.0
25034229,5000.0,debt_consolidation,23.92%,182xx,PA,5 years,0.0
19224836,10000.0,Debt consolidation,24.27%,980xx,WA,< 1 year,0.0
10736802,25000.0,Other,19.49%,049xx,ME,< 1 year,0.0
12212314,1000.0,Debt consolidation,48.87%,765xx,TX,< 1 year,0.0
18094485,5000.0,Debt consolidation,934.57%,782xx,TX,< 1 year,0.0
2348798,10000.0,debt_consolidation,19.63%,296xx,SC,< 1 year,0.0
12020092,2000.0,debt_consolidation,15.26%,641xx,MO,< 1 year,0.0
21836957,2000.0,debt_consolidation,17.45%,378xx,TN,< 1 year,0.0
3776013,3000.0,debt_consolidation,62.89%,291xx,SC,,0.0
16750697,7000.0,Credit card refinancing,50.27%,713xx,LA,7 years,0.0
17836064,10000.0,Debt consolidation,22.29%,280xx,NC,< 1 year,0.0
15289976,5000.0,Debt consolidation,25.12%,917xx,CA,5 years,0.0
22647509,16000.0,debt_consolidation,29.12%,324xx,FL,< 1 year,0.0
6949866,16225.0,Car financing,100%,334xx,FL,1 year,0.0
26819827,15000.0,Debt consolidation,24.29%,648xx,MO,< 1 year,0.0
2248867,2000.0,debt_consolidation,10.09%,675xx,KS,< 1 year,0.0
9992038,5000.0,Moving and relocation,14.72%,327xx,FL,< 1 year,0.0
15000709,25000.0,Debt consolidation,48.56%,197xx,DE,< 1 year,0.0
23999077,7000.0,debt_consolidation,5.35%,456xx,OH,< 1 year,0.0
26041645,22000.0,debt_consolidation,52.98%,811xx,CO,5 years,0.0
24138383,15000.0,other,90.62%,856xx,AZ,< 1 year,0.0
10333172,25000.0,Debt consolidation,48.59%,665xx,KS,< 1 year,0.0
11501261,8000.0,Credit card refinancing,100%,483xx,MI,< 1 year,0.0
4954293,12000.0,Major purchase,20.3%,604xx,IL,< 1 year,0.0
13544555,40000.0,Debt consolidation,24%,946xx,CA,< 1 year,0.0
3778872,4000.0,debt_consolidation,71.55%,212xx,MD,< 1 year,0.0
5191275,40000.0,Debt consolidation,13.88%,424xx,KY,< 1 year,0.0
4344900,2850.0,Credit card refinancing,100%,805xx,CO,< 1 year,0.0
23631252,5000.0,debt_consolidation,4.61%,190xx,PA,< 1 year,0.0
15459807,3500.0,Debt consolidation,0%,923xx,CA,1 year,0.0
2408250,2975.0,credit_card,20.57%,328xx,FL,< 1 year,0.0
11662578,20000.0,debt_consolidation,30.64%,902xx,CA,< 1 year,0.0
24629796,18000.0,Debt consolidation,14.4%,922xx,CA,< 1 year,0.0
17354952,15000.0,Credit card refinancing,100%,015xx,MA,< 1 year,0.0
11210089,1000.0,Other,87.39%,038xx,NH,< 1 year,0.0
702815,35000.0,debt_consolidation,88.5%,936xx,CA,< 1 year,0.0
7012045,15000.0,credit_card,32.3%,327xx,FL,< 1 year,0.0
479727,10000.0,debt_consolidation,21.12%,235xx,VA,< 1 year,0.0
16021688,17500.0,Car financing,100%,208xx,MD,< 1 year,0.0
10902813,10000.0,Credit card refinancing,14.95%,070xx,NJ,< 1 year,0.0
7581456,25000.0,payoff,15.23%,312xx,GA,10+ years,0.0
12096136,40000.0,Debt consolidation,34.55%,207xx,MD,< 1 year,0.0
26758550,10000.0,debt_consolidation,9999%,117xx,NY,< 1 year,0.0
27645646,1000.0,Debt consolidation,10.97%,891xx,NV,< 1 year,0.0
25039723,15000.0,other,22.09%,441xx,OH,< 1 year,0.0
20119283,5000.0,Home improvement,2679.18%,656xx,MO,< 1 year,0.0
13759652,5000.0,debt_consolidation,44.04%,957xx,CA,< 1 year,0.0
2613924,10000.0,debt_consolidation,47.54%,813xx,CO,< 1 year,0.0
11227358,10000.0,Credit card refinancing,2.68%,482xx,MI,< 1 year,0.0
762876,15000.0,house,9.8%,169xx,PA,5 years,0.0
1018421,10000.0,debt_consolidation,-1%,117xx,NY,< 1 year,0.0
27248907,25000.0,Moving and relocation,13.83%,770xx,TX,< 1 year,0.0
1462258,8000.0,debt_consolidation,27.39%,410xx,KY,5 years,0.0
26956897,40000.0,debt_consolidation,-1%,561xx,MN,< 1 year,0.0
12415189,5500.0,Debt consolidation,24.69%,298xx,SC,< 1 year,0.0
10143884,10000.0,Debt consolidation,61.06%,418xx,KY,< 1 year,0.0
3633472,16000.0,Credit card refinancing,7.74%,945xx,CA,< 1 year,0.0
22806702,2000.0,other,-1%,070xx,NJ,< 1 year,0.0
11406631,30000.0,Home buying,0%,347xx,FL,< 1 year,0.0
16700011,16400.0,Other,18.53%,087xx,NJ,< 1 year,0.0
8571688,15000.0,debt_consolidation,23%,983xx,WA,< 1 year,0.0
22270728,35000.0,debt_consolidation,44.82%,828xx,WY,< 1 year,0.0
3904130,35000.0,Debt consolidation,39.66%,750xx,TX,< 1 year,0.0
23198764,15000.0,debt_consolidation,15.92%,402xx,KY,< 1 year,0.0
1984192,40000.0,debt_consolidation,47.55%,481xx,MI,< 1 year,0.0
14517188,6000.0,other,-1%,760xx,TX,< 1 year,0.0
13671501,10000.0,credit_card,41.25%,070xx,NJ,< 1 year,0.0
11623238,100000.0,Business Loan,-1%,770xx,TX,< 1 year,0.0
16517347,10000.0,Home buying,10.18%,046xx,ME,< 1 year,0.0
22518845,4000.0,credit_card,25.8%,730xx,OK,< 1 year,0.0
8794370,1000.0,debt_consolidation,6.56%,972xx,OR,< 1 year,0.0
7318968,10000.0,home_improvement,25.26%,546xx,WI,< 1 year,0.0
14825389,3500.0,Debt consolidation,12.21%,329xx,FL,2 years,2.0
3266870,20000.0,Credit card refinancing,33.95%,441xx,OH,< 1 year,0.0
5612691,10000.0,Debt consolidation,43.18%,381xx,TN,< 1 year,0.0
7681056,20000.0,small_business,1.25%,956xx,CA,< 1 year,0.0
12409309,3500.0,moving,30.05%,923xx,CA,5 years,0.0
25314166,17000.0,Debt consolidation,22.22%,379xx,TN,< 1 year,0.0
14870049,5000.0,Debt consolidation,20.64%,232xx,VA,< 1 year,0.0
22832800,10000.0,debt_consolidation,17.39%,310xx,GA,< 1 year,0.0
